active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
15,1,True,0,15,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,12,16,17,12,12,340,,bounded_transverse_width,,base,0,0.036322000000001964,3,12,,0,0,,,17,0,14,False,0,0,17,0,48,0,8,3,3,326,lean_cheap_predict8_width015,9,[],21933.082230702377,0,,0.0,,False,0,428,531.4680370833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,71,1.0,7,0,16,0,26,12,ordinary,22,full_coverage_and_all_discovered_cleared,301,6377.616445,40.0,constant,,0.03641449997667223
15,1,True,0,15,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,12,16,17,12,12,340,,bounded_transverse_width,,arc,48,0.040326000000000306,3,12,cached_distance_prefix_sum,0,0,,,17,0,14,False,0,0,17,0,0,0,8,3,3,326,cheap_predict8_arc05_width015,9,[],21933.082230702377,0,,0.0,,False,0,428,531.4680370833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,71,0.5,7,0,16,0,26,12,ordinary,22,full_coverage_and_all_discovered_cleared,301,6377.616445,40.0,constant,,0.04033420799532905
15,1,True,0,15,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,12,16,17,12,12,340,,bounded_transverse_width,,arc,48,0.03986500000000248,3,12,cached_distance_prefix_sum,0,0,,,17,0,14,False,0,0,17,0,0,0,8,3,3,326,lean_cheap_predict8_arc05_width015,9,[],21933.082230702377,0,,0.0,,False,0,428,531.4680370833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",1,30.0,4,71,0.5,7,0,16,0,26,12,ordinary,22,full_coverage_and_all_discovered_cleared,301,6377.616445,40.0,constant,,0.039937458001077175
16,4,True,0,16,0,1,1,edge__adversarial-positive__71,edge__adversarial-positive,12,47,47,13,12,317,,bounded_transverse_width,,locked,47,0.044751999999999015,0,12,cached_distance_prefix_sum,0,0,,,47,0,47,True,0,0,47,5,0,0,8,4,2,302,cheap_predict8_locked_width015,8,[],20838.187808093906,0,,0.0,,False,0,344,501.7197966666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,71,1.0,9,14,16,5,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,280,6020.63756,40.0,constant,,0.04483508301200345
16,4,True,0,16,0,1,1,edge__adversarial-positive__71,edge__adversarial-positive,12,47,47,13,12,317,,bounded_transverse_width,,locked,47,0.04388400000000203,0,12,cached_distance_prefix_sum,0,0,,,47,0,47,True,0,0,47,5,0,0,8,4,2,302,lean_cheap_predict8_locked_width015,8,[],20838.187808093906,0,,0.0,,False,0,344,501.7197966666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,71,1.0,9,14,16,5,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,280,6020.63756,40.0,constant,,0.043908416002523154
10,1,True,0,10,2,3,0,edge__adversarial-negative__67,edge__adversarial-negative,8,20,20,11,10,362,,bounded_transverse_width,,base,0,0.03668100000000152,1,10,,0,0,,,20,0,19,False,0,0,20,4,41,0,4,4,3,349,deferred_width015,10,[],21771.869815222402,0,,0.0,,False,0,0,648.037396,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,1.0,9,0,1,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,328,6480.37396,40.0,constant,,0.036695374990813434
10,1,True,0,10,2,3,0,edge__adversarial-negative__67,edge__adversarial-negative,8,20,20,11,10,362,,bounded_transverse_width,,base,0,0.03541799999999995,1,10,,0,0,,,20,0,19,False,0,0,20,4,41,0,4,4,3,349,lean_deferred_width015,10,[],21771.869815222402,0,,0.0,,False,0,0,648.037396,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,1.0,9,0,1,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,328,6480.37396,40.0,constant,,0.03542566602118313
10,1,True,0,10,2,3,0,edge__adversarial-negative__67,edge__adversarial-negative,8,20,20,11,10,362,,bounded_transverse_width,,base,0,0.038160000000001304,1,10,,0,0,,,20,0,19,False,0,0,20,4,41,0,4,4,3,349,cheap_predict4_width015,10,[],21771.869815222402,0,,0.0,,False,0,81,648.037396,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,1.0,9,0,1,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,328,6480.37396,40.0,constant,,0.03824483300559223
10,1,True,0,10,2,3,0,edge__adversarial-negative__67,edge__adversarial-negative,8,20,20,11,10,362,,bounded_transverse_width,,base,0,0.03734800000000149,1,10,,0,0,,,20,0,19,False,0,0,20,4,41,0,4,4,3,349,lean_cheap_predict4_width015,10,[],21771.869815222402,0,,0.0,,False,0,81,648.037396,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,1.0,9,0,1,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,328,6480.37396,40.0,constant,,0.0373631669790484
10,1,True,0,10,2,3,0,edge__adversarial-negative__67,edge__adversarial-negative,8,20,20,11,10,362,,bounded_transverse_width,,base,0,0.03897599999999812,1,10,,0,0,,,20,0,19,False,0,0,20,4,41,0,8,4,3,349,cheap_predict8_width015,10,[],21771.869815222402,0,,0.0,,False,0,367,648.037396,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,1.0,9,0,1,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,328,6480.37396,40.0,constant,,0.03901466599199921
10,1,True,0,10,2,3,0,edge__adversarial-negative__67,edge__adversarial-negative,8,20,20,11,10,362,,bounded_transverse_width,,base,0,0.03803999999999874,1,10,,0,0,,,20,0,19,False,0,0,20,4,41,0,8,4,3,349,lean_cheap_predict8_width015,10,[],21771.869815222402,0,,0.0,,False,0,367,648.037396,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,1.0,9,0,1,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,328,6480.37396,40.0,constant,,0.038049915980082005
8,0,True,0,8,1,3,0,edge__adversarial-negative__67,edge__adversarial-negative,9,30,33,12,10,321,,bounded_transverse_width,,arc,40,0.041444000000002035,5,10,cached_distance_prefix_sum,0,0,,,33,0,28,False,0,0,33,2,0,0,8,2,2,307,cheap_predict8_arc05_width015,10,[],21223.36023938643,0,,0.0,,False,0,327,612.8672048000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,30.0,4,67,0.5,6,3,2,2,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,293,6128.672048,40.0,constant,,0.04145029198843986
8,0,True,0,8,1,3,0,edge__adversarial-negative__67,edge__adversarial-negative,9,30,33,12,10,321,,bounded_transverse_width,,arc,40,0.04091500000000181,5,10,cached_distance_prefix_sum,0,0,,,33,0,28,False,0,0,33,2,0,0,8,2,2,307,lean_cheap_predict8_arc05_width015,10,[],21223.36023938643,0,,0.0,,False,0,327,612.8672048000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",3,30.0,4,67,0.5,6,3,2,2,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,293,6128.672048,40.0,constant,,0.04093387501779944
12,1,True,0,12,0,2,0,edge__adversarial-negative__67,edge__adversarial-negative,10,47,47,12,10,335,,bounded_transverse_width,,locked,43,0.03829200000000199,3,10,cached_distance_prefix_sum,0,0,,,47,0,44,True,0,0,47,4,0,0,8,4,3,321,cheap_predict8_locked_width015,10,[],20472.269634611894,0,,0.0,,False,0,391,605.7453923,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,1.0,9,5,19,4,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,302,6057.453923,40.0,constant,,0.03831366600934416
12,1,True,0,12,0,2,0,edge__adversarial-negative__67,edge__adversarial-negative,10,47,47,12,10,335,,bounded_transverse_width,,locked,43,0.03769099999999881,3,10,cached_distance_prefix_sum,0,0,,,47,0,44,True,0,0,47,4,0,0,8,4,3,321,lean_cheap_predict8_locked_width015,10,[],20472.269634611894,0,,0.0,,False,0,391,605.7453923,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,30.0,4,67,1.0,9,5,19,4,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,302,6057.453923,40.0,constant,,0.037790291011333466
21,3,True,0,21,1,3,0,edge__adversarial-negative__68,edge__adversarial-negative,14,3,3,17,15,306,,bounded_transverse_width,,base,0,0.045021000000001976,1,15,,0,0,,,3,0,2,False,0,0,3,7,55,0,4,3,3,287,deferred_width015,5,[],24636.097056889415,0,,0.0,,False,0,0,447.1479608,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,68,1.0,17,5,4,7,33,15,ordinary,22,full_coverage_and_all_discovered_cleared,264,6707.219412,40.0,constant,,0.045042374986223876
21,3,True,0,21,1,3,0,edge__adversarial-negative__68,edge__adversarial-negative,14,3,3,17,15,306,,bounded_transverse_width,,base,0,0.04453499999999977,1,15,,0,0,,,3,0,2,False,0,0,3,7,55,0,4,3,3,287,lean_deferred_width015,5,[],24636.097056889415,0,,0.0,,False,0,0,447.1479608,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,68,1.0,17,5,4,7,33,15,ordinary,22,full_coverage_and_all_discovered_cleared,264,6707.219412,40.0,constant,,0.04454683401854709
21,3,True,0,21,1,3,0,edge__adversarial-negative__68,edge__adversarial-negative,14,3,3,17,15,306,,bounded_transverse_width,,base,0,0.046206000000001524,1,15,,0,0,,,3,0,2,False,0,0,3,7,55,0,4,3,3,287,cheap_predict4_width015,5,[],24636.097056889415,0,,0.0,,False,0,78,447.1479608,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,68,1.0,17,5,4,7,33,15,ordinary,22,full_coverage_and_all_discovered_cleared,264,6707.219412,40.0,constant,,0.04629516595741734
21,3,True,0,21,1,3,0,edge__adversarial-negative__68,edge__adversarial-negative,14,3,3,17,15,306,,bounded_transverse_width,,base,0,0.04592799999999997,1,15,,0,0,,,3,0,2,False,0,0,3,7,55,0,4,3,3,287,lean_cheap_predict4_width015,5,[],24636.097056889415,0,,0.0,,False,0,78,447.1479608,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,68,1.0,17,5,4,7,33,15,ordinary,22,full_coverage_and_all_discovered_cleared,264,6707.219412,40.0,constant,,0.04593462502816692
21,3,True,0,21,1,3,0,edge__adversarial-negative__68,edge__adversarial-negative,14,3,3,17,15,306,,bounded_transverse_width,,base,0,0.04684800000000067,1,15,,0,0,,,3,0,2,False,0,0,3,7,55,0,8,3,3,287,cheap_predict8_width015,5,[],24636.097056889415,0,,0.0,,False,0,342,447.1479608,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,68,1.0,17,5,4,7,33,15,ordinary,22,full_coverage_and_all_discovered_cleared,264,6707.219412,40.0,constant,,0.04690666700480506
21,3,True,0,21,1,3,0,edge__adversarial-negative__68,edge__adversarial-negative,14,3,3,17,15,306,,bounded_transverse_width,,base,0,0.04621099999999956,1,15,,0,0,,,3,0,2,False,0,0,3,7,55,0,8,3,3,287,lean_cheap_predict8_width015,5,[],24636.097056889415,0,,0.0,,False,0,342,447.1479608,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,68,1.0,17,5,4,7,33,15,ordinary,22,full_coverage_and_all_discovered_cleared,264,6707.219412,40.0,constant,,0.04622754198499024
17,1,True,0,17,3,5,0,edge__adversarial-negative__68,edge__adversarial-negative,12,4,4,17,15,305,,bounded_transverse_width,,arc,53,0.04918299999999931,1,15,cached_distance_prefix_sum,0,0,,,4,0,3,False,0,0,4,7,0,0,8,3,2,286,cheap_predict8_arc05_width015,5,[],22365.434472438075,0,,0.0,,False,0,370,416.53912653333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,68,0.5,15,2,1,7,31,15,ordinary,22,full_coverage_and_all_discovered_cleared,264,6248.086898,40.0,constant,,0.04926841700216755
17,1,True,0,17,3,5,0,edge__adversarial-negative__68,edge__adversarial-negative,12,4,4,17,15,305,,bounded_transverse_width,,arc,53,0.04875000000000185,1,15,cached_distance_prefix_sum,0,0,,,4,0,3,False,0,0,4,7,0,0,8,3,2,286,lean_cheap_predict8_arc05_width015,5,[],22365.434472438075,0,,0.0,,False,0,370,416.53912653333333,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,30.0,4,68,0.5,15,2,1,7,31,15,ordinary,22,full_coverage_and_all_discovered_cleared,264,6248.086898,40.0,constant,,0.04877749999286607
18,3,True,0,18,1,2,0,edge__adversarial-negative__68,edge__adversarial-negative,14,41,42,16,15,284,,bounded_transverse_width,,locked,52,0.0541400000000003,4,15,cached_distance_prefix_sum,0,0,,,42,0,38,True,0,0,42,6,0,0,8,5,4,266,cheap_predict8_locked_width015,5,[],21940.732505837037,0,,0.0,,False,0,466,402.8764332,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",1,30.0,4,68,1.0,13,7,27,7,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,247,6043.146498,40.0,constant,,0.05421299999579787
18,3,True,0,18,1,2,0,edge__adversarial-negative__68,edge__adversarial-negative,14,41,42,16,15,284,,bounded_transverse_width,,locked,52,0.053426999999999225,4,15,cached_distance_prefix_sum,0,0,,,42,0,38,True,0,0,42,6,0,0,8,5,4,266,lean_cheap_predict8_locked_width015,5,[],21940.732505837037,0,,0.0,,False,0,466,402.8764332,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",1,30.0,4,68,1.0,13,7,27,7,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,247,6043.146498,40.0,constant,,0.05343700002413243
12,2,True,0,12,4,6,0,edge__adversarial-negative__69,edge__adversarial-negative,11,27,27,17,15,283,,bounded_transverse_width,,base,0,0.040461999999998,2,15,,0,0,,,27,0,25,False,0,0,27,3,47,0,4,4,3,264,deferred_width015,5,[],23157.680623448807,0,,0.0,,False,0,0,418.3690747333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,69,1.0,11,3,16,3,25,15,ordinary,22,full_coverage_and_all_discovered_cleared,243,6275.536121,40.0,constant,,0.040516417007893324
12,2,True,0,12,4,6,0,edge__adversarial-negative__69,edge__adversarial-negative,11,27,27,17,15,283,,bounded_transverse_width,,base,0,0.0401290000000003,2,15,,0,0,,,27,0,25,False,0,0,27,3,47,0,4,4,3,264,lean_deferred_width015,5,[],23157.680623448807,0,,0.0,,False,0,0,418.3690747333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,69,1.0,11,3,16,3,25,15,ordinary,22,full_coverage_and_all_discovered_cleared,243,6275.536121,40.0,constant,,0.040137084026355296
12,2,True,0,12,4,6,0,edge__adversarial-negative__69,edge__adversarial-negative,11,27,27,17,15,283,,bounded_transverse_width,,base,0,0.04133799999999965,2,15,,0,0,,,27,0,25,False,0,0,27,3,47,0,4,4,3,264,cheap_predict4_width015,5,[],23157.680623448807,0,,0.0,,False,0,115,418.3690747333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,69,1.0,11,3,16,3,25,15,ordinary,22,full_coverage_and_all_discovered_cleared,243,6275.536121,40.0,constant,,0.04139050003141165
12,2,True,0,12,4,6,0,edge__adversarial-negative__69,edge__adversarial-negative,11,27,27,17,15,283,,bounded_transverse_width,,base,0,0.04116300000000095,2,15,,0,0,,,27,0,25,False,0,0,27,3,47,0,4,4,3,264,lean_cheap_predict4_width015,5,[],23157.680623448807,0,,0.0,,False,0,115,418.3690747333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,69,1.0,11,3,16,3,25,15,ordinary,22,full_coverage_and_all_discovered_cleared,243,6275.536121,40.0,constant,,0.04117612499976531
12,2,True,0,12,4,6,0,edge__adversarial-negative__69,edge__adversarial-negative,11,27,27,17,15,283,,bounded_transverse_width,,base,0,0.04190499999999986,2,15,,0,0,,,27,0,25,False,0,0,27,3,47,0,8,4,3,264,cheap_predict8_width015,5,[],23157.680623448807,0,,0.0,,False,0,432,418.3690747333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,69,1.0,11,3,16,3,25,15,ordinary,22,full_coverage_and_all_discovered_cleared,243,6275.536121,40.0,constant,,0.04193312500137836
12,2,True,0,12,4,6,0,edge__adversarial-negative__69,edge__adversarial-negative,11,27,27,17,15,283,,bounded_transverse_width,,base,0,0.04178399999999982,2,15,,0,0,,,27,0,25,False,0,0,27,3,47,0,8,4,3,264,lean_cheap_predict8_width015,5,[],23157.680623448807,0,,0.0,,False,0,432,418.3690747333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,30.0,4,69,1.0,11,3,16,3,25,15,ordinary,22,full_coverage_and_all_discovered_cleared,243,6275.536121,40.0,constant,,0.04187541699502617
21,2,True,0,21,6,6,0,edge__adversarial-negative__69,edge__adversarial-negative,9,6,7,15,15,294,,bounded_transverse_width,,arc,56,0.055596999999998786,0,15,cached_distance_prefix_sum,0,0,,,7,0,7,False,0,0,7,9,0,0,8,5,3,277,cheap_predict8_arc05_width015,5,[],23166.869810432196,0,,0.0,,False,0,372,422.89159720000004,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,69,0.5,10,2,22,9,34,15,ordinary,22,full_coverage_and_all_discovered_cleared,250,6343.373958,40.0,constant,,0.05563508399063721
21,2,True,0,21,6,6,0,edge__adversarial-negative__69,edge__adversarial-negative,9,6,7,15,15,294,,bounded_transverse_width,,arc,56,0.054493999999998266,0,15,cached_distance_prefix_sum,0,0,,,7,0,7,False,0,0,7,9,0,0,8,5,3,277,lean_cheap_predict8_arc05_width015,5,[],23166.869810432196,0,,0.0,,False,0,372,422.89159720000004,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,69,0.5,10,2,22,9,34,15,ordinary,22,full_coverage_and_all_discovered_cleared,250,6343.373958,40.0,constant,,0.05452941596740857
10,1,True,0,10,2,3,0,edge__adversarial-negative__69,edge__adversarial-negative,13,65,66,16,15,258,,bounded_transverse_width,,locked,46,0.05136799999999653,1,15,cached_distance_prefix_sum,0,0,,,66,0,65,True,0,0,66,3,0,0,8,3,2,240,cheap_predict8_locked_width015,5,[],20642.34363802817,0,,0.0,,False,0,508,374.89791513333336,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,69,1.0,19,8,30,3,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,217,5623.468727,40.0,constant,,0.05144387495238334
10,1,True,0,10,2,3,0,edge__adversarial-negative__69,edge__adversarial-negative,13,65,66,16,15,258,,bounded_transverse_width,,locked,46,0.05020800000000136,1,15,cached_distance_prefix_sum,0,0,,,66,0,65,True,0,0,66,3,0,0,8,3,2,240,lean_cheap_predict8_locked_width015,5,[],20642.34363802817,0,,0.0,,False,0,508,374.89791513333336,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",1,30.0,4,69,1.0,19,8,30,3,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,217,5623.468727,40.0,constant,,0.05021866696188226
10,1,True,0,10,2,3,0,edge__adversarial-negative__70,edge__adversarial-negative,8,0,0,11,10,332,,bounded_transverse_width,,base,0,0.02858499999999964,0,10,,0,0,,,0,0,0,False,0,0,0,4,41,0,4,3,3,319,deferred_width015,10,[],21848.35446241511,0,,0.0,,False,0,0,631.5670893,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,70,1.0,1,0,4,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,298,6315.670893,40.0,constant,,0.028636250004637986
10,1,True,0,10,2,3,0,edge__adversarial-negative__70,edge__adversarial-negative,8,0,0,11,10,332,,bounded_transverse_width,,base,0,0.02786000000000044,0,10,,0,0,,,0,0,0,False,0,0,0,4,41,0,4,3,3,319,lean_deferred_width015,10,[],21848.35446241511,0,,0.0,,False,0,0,631.5670893,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,70,1.0,1,0,4,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,298,6315.670893,40.0,constant,,0.027903334004804492
10,1,True,0,10,2,3,0,edge__adversarial-negative__70,edge__adversarial-negative,8,0,0,11,10,332,,bounded_transverse_width,,base,0,0.029996000000000578,0,10,,0,0,,,0,0,0,False,0,0,0,4,41,0,4,3,3,319,cheap_predict4_width015,10,[],21848.35446241511,0,,0.0,,False,0,61,631.5670893,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,70,1.0,1,0,4,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,298,6315.670893,40.0,constant,,0.03010066703427583
10,1,True,0,10,2,3,0,edge__adversarial-negative__70,edge__adversarial-negative,8,0,0,11,10,332,,bounded_transverse_width,,base,0,0.029374000000000677,0,10,,0,0,,,0,0,0,False,0,0,0,4,41,0,4,3,3,319,lean_cheap_predict4_width015,10,[],21848.35446241511,0,,0.0,,False,0,61,631.5670893,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,70,1.0,1,0,4,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,298,6315.670893,40.0,constant,,0.029392290976829827
10,1,True,0,10,2,3,0,edge__adversarial-negative__70,edge__adversarial-negative,8,0,0,11,10,332,,bounded_transverse_width,,base,0,0.030387999999998527,0,10,,0,0,,,0,0,0,False,0,0,0,4,41,0,8,3,3,319,cheap_predict8_width015,10,[],21848.35446241511,0,,0.0,,False,0,221,631.5670893,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,70,1.0,1,0,4,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,298,6315.670893,40.0,constant,,0.030402916949242353
10,1,True,0,10,2,3,0,edge__adversarial-negative__70,edge__adversarial-negative,8,0,0,11,10,332,,bounded_transverse_width,,base,0,0.029873000000002037,0,10,,0,0,,,0,0,0,False,0,0,0,4,41,0,8,3,3,319,lean_cheap_predict8_width015,10,[],21848.35446241511,0,,0.0,,False,0,221,631.5670893,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,70,1.0,1,0,4,4,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,298,6315.670893,40.0,constant,,0.02989745797822252
20,4,True,0,20,1,5,1,edge__adversarial-negative__70,edge__adversarial-negative,9,0,0,14,10,346,,bounded_transverse_width,,arc,49,0.04056800000000038,0,10,cached_distance_prefix_sum,0,0,,,0,0,0,False,0,0,0,4,0,0,8,4,3,330,cheap_predict8_arc05_width015,10,[],19798.655505703966,0,,0.0,,False,0,81,597.9731101,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,70,0.5,10,2,0,4,27,10,ordinary,22,full_coverage_and_all_discovered_cleared,308,5979.731101,40.0,constant,,0.04063929198309779
20,4,True,0,20,1,5,1,edge__adversarial-negative__70,edge__adversarial-negative,9,0,0,14,10,346,,bounded_transverse_width,,arc,49,0.040098999999997886,0,10,cached_distance_prefix_sum,0,0,,,0,0,0,False,0,0,0,4,0,0,8,4,3,330,lean_cheap_predict8_arc05_width015,10,[],19798.655505703966,0,,0.0,,False,0,81,597.9731101,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,70,0.5,10,2,0,4,27,10,ordinary,22,full_coverage_and_all_discovered_cleared,308,5979.731101,40.0,constant,,0.040117167052812874
8,1,True,0,8,1,3,0,edge__adversarial-negative__70,edge__adversarial-negative,9,52,52,12,10,345,,bounded_transverse_width,,locked,39,0.0387449999999987,7,10,cached_distance_prefix_sum,0,0,,,52,0,45,True,0,0,52,2,0,0,8,2,2,331,cheap_predict8_locked_width015,10,[],20055.396444471105,0,,0.0,,False,0,475,604.0079291,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,70,1.0,4,9,0,2,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,318,6040.079291,40.0,constant,,0.03878862498095259
8,1,True,0,8,1,3,0,edge__adversarial-negative__70,edge__adversarial-negative,9,52,52,12,10,345,,bounded_transverse_width,,locked,39,0.037703000000000486,7,10,cached_distance_prefix_sum,0,0,,,52,0,45,True,0,0,52,2,0,0,8,2,2,331,lean_cheap_predict8_locked_width015,10,[],20055.396444471105,0,,0.0,,False,0,475,604.0079291,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,30.0,4,70,1.0,4,9,0,2,17,10,ordinary,22,full_coverage_and_all_discovered_cleared,318,6040.079291,40.0,constant,,0.037715916987508535
14,1,True,0,14,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,12,17,17,12,12,337,,bounded_transverse_width,,base,0,0.03500700000000023,3,12,,0,0,,,17,0,14,False,0,0,17,0,47,0,4,3,3,323,deferred_width015,8,[],21787.248185217326,0,,0.0,,False,0,0,527.5374696666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,71,1.0,12,1,1,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,298,6330.449636,40.0,constant,,0.035090958001092076
14,1,True,0,14,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,12,17,17,12,12,337,,bounded_transverse_width,,base,0,0.03444799999999759,3,12,,0,0,,,17,0,14,False,0,0,17,0,47,0,4,3,3,323,lean_deferred_width015,8,[],21787.248185217326,0,,0.0,,False,0,0,527.5374696666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,30.0,4,71,1.0,12,1,1,0,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,298,6330.449636,40.0,constant,,0.03446399996755645
