active_measurements,active_no_signal,all_cleared,case_id,category,certified_clears,clear_calls,cleared,commands,cpu_s,discovered_channels,failure,inconsistent_updates,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,role,seed,sources,split,stations_visited,stop_reason,switches,task,total_virtual_s,wall_s
27,1,True,edge__iid__57,edge__iid,9,10,10,381,0.6120209999999986,10,,0,369,fireworks,[],44213.15597105087,0,0.0,1106.3631192999999,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",selected,57,10,confirmation,31,full_coverage_and_all_discovered_cleared,326,q4_active,11063.631193,0.618331459001638
25,5,True,edge__iid__58,edge__iid,9,67,14,401,0.5684550000000002,14,,0,332,two_opt,[],51335.28769134238,53,19.243582392179675,889.432682,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",baseline,58,14,confirmation,31,full_coverage_and_all_discovered_cleared,296,q4_active,12452.057548,0.5758217499824241
27,4,True,edge__iid__58,edge__iid,10,86,14,392,0.6166369999999972,14,,0,304,fireworks,[],49153.701049122545,72,19.17670907746905,850.338586,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",selected,58,14,confirmation,31,full_coverage_and_all_discovered_cleared,268,q4_active,11904.740204,0.6284906250075437
28,3,True,edge__iid__59,edge__iid,8,26,11,462,0.6689250000000015,11,,0,434,two_opt,[],46894.346150228004,15,19.18347185526803,1094.8062940909092,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",baseline,59,11,confirmation,31,full_coverage_and_all_discovered_cleared,394,q4_active,12042.869235,0.682036749960389
27,3,True,edge__iid__59,edge__iid,8,18,11,388,0.6605340000000126,11,,0,368,fireworks,[],41517.977506539326,7,19.229981052229558,958.8723182727273,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",selected,59,11,confirmation,31,full_coverage_and_all_discovered_cleared,328,q4_active,10547.595501,0.6781769170193002
23,4,True,edge__iid__60,edge__iid,8,62,12,467,0.5716380000000072,12,,0,403,two_opt,[],47518.832753357885,50,19.215345038361406,1008.3138779999999,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",baseline,60,12,confirmation,31,full_coverage_and_all_discovered_cleared,371,q4_active,12099.766536,0.5826928329770453
23,3,True,edge__iid__60,edge__iid,9,45,12,371,0.5291119999999978,12,,0,324,fireworks,[],42466.08938104323,33,16.82308239260347,880.1014885833333,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",selected,60,12,confirmation,31,full_coverage_and_all_discovered_cleared,289,q4_active,10561.217863,0.540171041036956
29,0,True,edge__iid__61,edge__iid,13,13,13,393,0.6788880000000006,13,,0,378,two_opt,[],43854.49062868165,0,0.0,851.1460099230769,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",baseline,61,13,confirmation,31,full_coverage_and_all_discovered_cleared,339,q4_active,11064.898129,0.71641604101751
30,1,True,edge__iid__61,edge__iid,12,13,13,348,0.6866279999999847,13,,0,333,fireworks,[],42073.56663819599,0,0.0,802.9010252307692,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",selected,61,13,confirmation,31,full_coverage_and_all_discovered_cleared,293,q4_active,10437.713328,0.6961384590249509
31,4,True,edge__iid__62,edge__iid,10,42,14,441,0.7643869999999993,14,,0,397,two_opt,[],45829.08846182334,28,19.1229354577066,832.986979,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",baseline,62,14,confirmation,31,full_coverage_and_all_discovered_cleared,357,q4_active,11661.817706,0.7785664590192027
26,5,True,edge__iid__62,edge__iid,9,114,14,448,0.6006690000000106,14,,0,332,fireworks,[],45638.63389575065,100,19.191443136897558,818.1233413571429,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",selected,62,14,confirmation,31,full_coverage_and_all_discovered_cleared,296,q4_active,11453.726779,0.6103589999838732
28,1,True,edge__iid__63,edge__iid,12,20,13,410,0.6808459999999741,13,,0,388,two_opt,[],47750.53375995699,7,18.636984977054432,917.7005193076923,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",baseline,63,13,confirmation,31,full_coverage_and_all_discovered_cleared,354,q4_active,11930.106751,0.6904219589778222
29,2,True,edge__iid__63,edge__iid,11,20,13,384,0.6535340000000076,13,,0,362,fireworks,[],47680.93876289305,7,18.636984977054432,904.322134923077,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",selected,63,13,confirmation,31,full_coverage_and_all_discovered_cleared,324,q4_active,11756.187754,0.6635772080044262
29,5,True,edge__iid__64,edge__iid,8,113,13,474,0.6942469999999901,13,,0,359,two_opt,[],53044.81968644748,100,19.191392380602277,1006.9203016923077,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",baseline,64,13,confirmation,31,full_coverage_and_all_discovered_cleared,321,q4_active,13089.963922,0.7103486669948325
31,5,True,edge__iid__64,edge__iid,8,107,13,460,0.7846839999999986,13,,0,351,fireworks,[],50518.29824775402,94,19.191392380602277,962.7430488461539,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",selected,64,13,confirmation,31,full_coverage_and_all_discovered_cleared,310,q4_active,12515.659635,0.952615791989956
29,4,True,edge__iid__65,edge__iid,9,104,13,503,0.6482540000000085,13,,0,397,two_opt,[],49660.22164054795,91,19.188021125958574,970.1572563846154,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",baseline,65,13,confirmation,31,full_coverage_and_all_discovered_cleared,357,q4_active,12612.044333,0.6558667909703217
26,4,True,edge__iid__65,edge__iid,9,28,13,384,0.5815390000000207,13,,0,354,fireworks,[],43112.0442620106,15,19.146955812946654,832.3391423076923,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",selected,65,13,confirmation,31,full_coverage_and_all_discovered_cleared,318,q4_active,10820.40885,0.5879095830023289
23,1,True,edge__iid__66,edge__iid,9,12,10,477,0.6082930000000033,10,,0,463,two_opt,[],39469.315424218046,2,18.93467159723874,1069.0863082,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",baseline,66,10,confirmation,31,full_coverage_and_all_discovered_cleared,426,q4_active,10690.863082,0.6481430839630775
23,3,True,edge__iid__66,edge__iid,7,30,10,419,0.5202649999999949,10,,0,387,fireworks,[],40924.99860166499,20,19.17971386250138,1057.8999724999999,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",selected,66,10,confirmation,31,full_coverage_and_all_discovered_cleared,349,q4_active,10578.999725,0.5271357500459999
26,0,True,edge__smooth__57,edge__smooth,10,10,10,461,0.5832789999999761,10,,0,449,two_opt,[],43343.64446671747,0,0.0,1137.0728894,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",baseline,57,10,confirmation,31,full_coverage_and_all_discovered_cleared,407,q4_active,11370.728894,0.5889802919700742
27,1,True,edge__smooth__57,edge__smooth,9,10,10,381,0.6039650000000165,10,,0,369,fireworks,[],44105.219836224795,0,0.0,1104.2043968,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",selected,57,10,confirmation,31,full_coverage_and_all_discovered_cleared,326,q4_active,11042.043968,0.6106396669638343
24,4,True,edge__smooth__58,edge__smooth,10,138,14,471,0.5780730000000176,14,,0,331,two_opt,[],53669.58162092187,124,19.241768716613997,937.6368795714286,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",baseline,58,14,confirmation,31,full_coverage_and_all_discovered_cleared,296,q4_active,13126.916314,0.5878221669699997
28,4,True,edge__smooth__58,edge__smooth,10,159,14,466,0.6436530000000005,14,,0,305,fireworks,[],51339.30968669737,145,19.189455732072354,897.5615651428571,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",selected,58,14,confirmation,31,full_coverage_and_all_discovered_cleared,268,q4_active,12565.861912,0.653640250035096
29,1,True,edge__smooth__59,edge__smooth,10,11,11,448,0.6748479999999972,11,,0,435,two_opt,[],45518.38617811115,0,0.0,1066.152476,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",baseline,59,11,confirmation,31,full_coverage_and_all_discovered_cleared,394,q4_active,11727.677236,0.6828987500048243
27,1,True,edge__smooth__59,edge__smooth,10,11,11,381,0.6144570000000158,11,,0,368,fireworks,[],40902.178160027805,0,0.0,945.7668757272727,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",selected,59,11,confirmation,31,full_coverage_and_all_discovered_cleared,328,q4_active,10403.435633,0.6369844159926288
24,3,True,edge__smooth__60,edge__smooth,9,45,12,451,0.5817030000000045,12,,0,404,two_opt,[],46066.92654720314,33,19.079888039024006,980.28210875,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",baseline,60,12,confirmation,31,full_coverage_and_all_discovered_cleared,371,q4_active,11763.385305,0.5899037079652771
24,4,True,edge__smooth__60,edge__smooth,8,60,12,387,0.5352929999999958,12,,0,325,fireworks,[],43766.2059496603,48,16.831826430199566,905.9367649166667,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",selected,60,12,confirmation,31,full_coverage_and_all_discovered_cleared,289,q4_active,10871.241179,0.5442614579806104
29,1,True,edge__smooth__61,edge__smooth,12,15,13,395,0.6759050000000002,13,,0,378,two_opt,[],44791.756547446435,2,18.93485120887773,866.0270237692307,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",baseline,61,13,confirmation,31,full_coverage_and_all_discovered_cleared,339,q4_active,11258.351309,0.6839557909988798
30,2,True,edge__smooth__61,edge__smooth,11,87,13,422,0.7149849999999844,13,,0,333,fireworks,[],45759.561256375135,74,19.066093679835745,876.6855558461539,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",selected,61,13,confirmation,31,full_coverage_and_all_discovered_cleared,293,q4_active,11396.912226,0.7264685420086607
33,4,True,edge__smooth__62,edge__smooth,10,19,14,420,0.7547240000000102,14,,0,399,two_opt,[],44618.53957407998,5,19.139546418407175,811.4791368571429,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",baseline,62,14,confirmation,31,full_coverage_and_all_discovered_cleared,357,q4_active,11360.707916,0.7621397079783492
27,5,True,edge__smooth__62,edge__smooth,9,89,14,424,0.6011180000000138,14,,0,333,fireworks,[],44879.40310421449,75,19.191385288681523,802.2771862857143,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",selected,62,14,confirmation,31,full_coverage_and_all_discovered_cleared,296,q4_active,11231.880608,0.6322544580325484
25,2,True,edge__smooth__63,edge__smooth,11,20,13,407,0.6294540000000097,13,,0,385,two_opt,[],47532.39149449675,7,18.629469113283804,913.1906384615385,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",baseline,63,13,confirmation,31,full_coverage_and_all_discovered_cleared,354,q4_active,11871.4783,0.63918154098792
25,2,True,edge__smooth__63,edge__smooth,11,20,13,380,0.6268540000000087,13,,0,358,fireworks,[],47506.0564875551,7,18.629469113283804,900.0931766923077,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",selected,63,13,confirmation,31,full_coverage_and_all_discovered_cleared,324,q4_active,11701.211297,0.6441425000084564
29,5,True,edge__smooth__64,edge__smooth,8,186,13,547,0.6691409999999962,13,,0,359,two_opt,[],54746.49267712646,173,19.191486321453848,1049.946037923077,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",baseline,64,13,confirmation,31,full_coverage_and_all_discovered_cleared,321,q4_active,13649.298493,0.6779517080285586
30,4,True,edge__smooth__64,edge__smooth,9,180,13,532,0.7020160000000146,13,,0,350,fireworks,[],52378.439433349355,167,19.191486321453848,1007.822141923077,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",selected,64,13,confirmation,31,full_coverage_and_all_discovered_cleared,310,q4_active,13101.687845,0.7130942920339294
30,3,True,edge__smooth__65,edge__smooth,10,21,13,421,0.6856730000000084,13,,0,398,two_opt,[],46278.407116246,8,16.477307605956597,899.3601098461538,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",baseline,65,13,confirmation,31,full_coverage_and_all_discovered_cleared,357,q4_active,11691.681428,0.6918803750304505
27,3,True,edge__smooth__65,edge__smooth,10,27,13,384,0.6179889999999943,13,,0,355,fireworks,[],43179.48936437282,14,19.066354967749543,833.5306056923077,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",selected,65,13,confirmation,31,full_coverage_and_all_discovered_cleared,318,q4_active,10835.897874,0.6254949169815518
23,4,True,edge__smooth__66,edge__smooth,6,13,10,478,0.5279519999999991,10,,0,463,two_opt,[],39570.82340917735,3,18.93455566949266,1071.4164682,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",baseline,66,10,confirmation,31,full_coverage_and_all_discovered_cleared,426,q4_active,10714.164682,0.5503834579722025
24,3,True,edge__smooth__66,edge__smooth,7,21,10,411,0.5270519999999976,10,,0,388,fireworks,[],40779.09112030061,11,19.186664064100334,1052.7818224,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",selected,66,10,confirmation,31,full_coverage_and_all_discovered_cleared,349,q4_active,10527.818224,0.5325679170200601
27,0,True,edge__adversarial-positive__57,edge__adversarial-positive,10,10,10,462,0.6155179999999802,10,,0,450,two_opt,[],44155.0465084529,0,0.0,1153.8009299999999,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",baseline,57,10,confirmation,31,full_coverage_and_all_discovered_cleared,407,q4_active,11538.0093,0.6232826670166105
26,0,True,edge__adversarial-positive__57,edge__adversarial-positive,10,10,10,380,0.5483110000000124,10,,0,368,fireworks,[],43420.85904981522,0,0.0,1090.017181,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",selected,57,10,confirmation,31,full_coverage_and_all_discovered_cleared,326,q4_active,10900.17181,0.5545494580292143
22,4,True,edge__adversarial-positive__58,edge__adversarial-positive,10,79,14,410,0.5112790000000018,14,,0,329,two_opt,[],51552.724864545315,65,19.245929095727547,894.038927,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",baseline,58,14,confirmation,31,full_coverage_and_all_discovered_cleared,296,q4_active,12516.544978,0.5176550000323914
27,5,True,edge__adversarial-positive__58,edge__adversarial-positive,9,174,14,480,0.6297539999999913,14,,0,304,fireworks,[],51861.532728772916,160,18.479659300287526,907.8790388571427,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",selected,58,14,confirmation,31,full_coverage_and_all_discovered_cleared,268,q4_active,12710.306544,0.6360517910216004
29,2,True,edge__adversarial-positive__59,edge__adversarial-positive,9,11,11,448,0.681888999999984,11,,0,435,two_opt,[],45752.7027722587,0,0.0,1070.4127775454547,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",baseline,59,11,confirmation,31,full_coverage_and_all_discovered_cleared,394,q4_active,11774.540553,0.6878747919690795
27,2,True,edge__adversarial-positive__59,edge__adversarial-positive,9,11,11,381,0.5980459999999823,11,,0,368,fireworks,[],41176.54071196737,0,0.0,950.7552856363636,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",selected,59,11,confirmation,31,full_coverage_and_all_discovered_cleared,328,q4_active,10458.308142,0.6178309590322897
23,5,True,edge__adversarial-positive__60,edge__adversarial-positive,7,85,12,490,0.5132419999999911,12,,0,403,two_opt,[],48459.23113534691,73,19.21492380954714,1029.737184,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",baseline,60,12,confirmation,31,full_coverage_and_all_discovered_cleared,371,q4_active,12356.846208,0.517899958009366
22,5,True,edge__adversarial-positive__60,edge__adversarial-positive,7,75,12,400,0.48791700000001015,12,,0,323,fireworks,[],43249.82659632723,63,16.814499775193468,900.2471079166667,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",selected,60,12,confirmation,31,full_coverage_and_all_discovered_cleared,289,q4_active,10802.965295,0.49411729094572365
29,2,True,edge__adversarial-positive__61,edge__adversarial-positive,11,112,13,492,0.6257910000000209,13,,0,378,two_opt,[],48045.87475128765,99,19.1764535374315,938.4749951538462,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",baseline,61,13,confirmation,31,full_coverage_and_all_discovered_cleared,339,q4_active,12200.174937,0.6332102500018664
30,1,True,edge__adversarial-positive__61,edge__adversarial-positive,12,14,13,349,0.6728169999999807,13,,0,333,fireworks,[],42560.55677872894,1,14.249493040128561,810.6239506923077,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",selected,61,13,confirmation,31,full_coverage_and_all_discovered_cleared,293,q4_active,10538.111359,0.723227417038288
29,3,True,edge__adversarial-positive__62,edge__adversarial-positive,11,43,14,440,0.63545400000001,14,,0,395,two_opt,[],45466.48214601678,29,19.10461230472378,827.3068882857143,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",baseline,62,14,confirmation,31,full_coverage_and_all_discovered_cleared,357,q4_active,11582.296436,0.6431639580405317
27,5,True,edge__adversarial-positive__62,edge__adversarial-positive,9,84,14,419,0.592675000000014,14,,0,333,fireworks,[],44325.456816309874,70,19.181086646688378,793.292241,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",selected,62,14,confirmation,31,full_coverage_and_all_discovered_cleared,296,q4_active,11106.091374,0.6197778339846991
25,3,True,edge__adversarial-positive__63,edge__adversarial-positive,10,163,13,550,0.6186539999999923,13,,0,385,two_opt,[],52195.35988593488,150,19.180761246923353,1017.928613,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",baseline,63,13,confirmation,31,full_coverage_and_all_discovered_cleared,354,q4_active,13233.071969,0.625166374957189
26,5,True,edge__adversarial-positive__63,edge__adversarial-positive,8,244,13,605,0.6243809999999996,13,,0,359,fireworks,[],54730.4111548168,231,19.180761246923353,1063.3140183076923,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",selected,63,13,confirmation,31,full_coverage_and_all_discovered_cleared,324,q4_active,13823.082238,0.6323666659882292
26,4,True,edge__adversarial-positive__64,edge__adversarial-positive,9,113,13,471,0.5826470000000086,13,,0,356,two_opt,[],53001.38724525493,100,19.1914828577341,1005.0982653846154,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",baseline,64,13,confirmation,31,full_coverage_and_all_discovered_cleared,321,q4_active,13066.27745,0.5897377920337021
29,3,True,edge__adversarial-positive__64,edge__adversarial-positive,10,107,13,458,0.6533760000000086,13,,0,349,fireworks,[],50479.42003278803,94,19.1914828577341,961.3756930769231,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",selected,64,13,confirmation,31,full_coverage_and_all_discovered_cleared,310,q4_active,12497.88401,0.6609504999942146
29,2,True,edge__adversarial-positive__65,edge__adversarial-positive,11,28,13,427,0.6300860000000057,13,,0,397,two_opt,[],47068.2203551752,15,16.13503258454395,912.7418520769231,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",baseline,65,13,confirmation,31,full_coverage_and_all_discovered_cleared,357,q4_active,11865.644077,0.6373819169821218
25,3,True,edge__adversarial-positive__65,edge__adversarial-positive,10,104,13,459,0.5726170000000081,13,,0,353,fireworks,[],45331.35917148717,91,19.184224586860914,883.6362921538462,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",selected,65,13,confirmation,31,full_coverage_and_all_discovered_cleared,318,q4_active,11487.271798,0.5945992089691572
24,3,True,edge__adversarial-positive__66,edge__adversarial-positive,7,14,10,480,0.5458450000000141,10,,0,464,two_opt,[],39012.26036622139,4,12.969942855332185,1061.0452073000001,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",baseline,66,10,confirmation,31,full_coverage_and_all_discovered_cleared,426,q4_active,10610.452073,0.551143333024811
23,3,True,edge__adversarial-positive__66,edge__adversarial-positive,7,20,10,409,0.5106480000000033,10,,0,387,fireworks,[],40793.78509351084,10,19.191476999977244,1052.2757013,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",selected,66,10,confirmation,31,full_coverage_and_all_discovered_cleared,349,q4_active,10522.757013,0.5181745829759166
27,0,True,edge__adversarial-negative__57,edge__adversarial-negative,10,10,10,462,0.6138890000000004,10,,0,450,two_opt,[],44646.089228844896,0,0.0,1163.6217849,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",baseline,57,10,confirmation,31,full_coverage_and_all_discovered_cleared,407,q4_active,11636.217849,0.6203344999812543
27,0,True,edge__adversarial-negative__57,edge__adversarial-negative,10,10,10,381,0.5963399999999979,10,,0,369,fireworks,[],43612.86634078367,0,0.0,1094.3573267,"[1, 5, 7, 8, 11, 12, 13, 16, 17, 19]",selected,57,10,confirmation,31,full_coverage_and_all_discovered_cleared,326,q4_active,10943.573267,0.6027005829964764
22,3,True,edge__adversarial-negative__58,edge__adversarial-negative,11,48,14,379,0.550407000000007,14,,0,329,two_opt,[],50066.00831934534,34,19.2432750234102,866.1572627857142,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",baseline,58,14,confirmation,31,full_coverage_and_all_discovered_cleared,296,q4_active,12126.201679,0.5733095840550959
28,4,True,edge__adversarial-negative__58,edge__adversarial-negative,10,74,14,381,0.6210089999999866,14,,0,305,fireworks,[],47595.828355516955,60,16.236429693182977,825.8689775714286,"[2, 5, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",selected,58,14,confirmation,31,full_coverage_and_all_discovered_cleared,268,q4_active,11562.165686,0.6308423340087757
27,2,True,edge__adversarial-negative__59,edge__adversarial-negative,9,80,11,515,0.6879160000000013,11,,0,433,two_opt,[],48400.93656176481,69,19.02187388319022,1136.4715767272728,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",baseline,59,11,confirmation,31,full_coverage_and_all_discovered_cleared,394,q4_active,12501.187344,0.7137728750240058
26,2,True,edge__adversarial-negative__59,edge__adversarial-negative,9,17,11,386,0.6121630000000096,11,,0,367,fireworks,[],41684.53894461101,6,19.241496219494522,961.1734354545454,"[1, 3, 5, 8, 10, 11, 12, 14, 15, 16, 18]",selected,59,11,confirmation,31,full_coverage_and_all_discovered_cleared,328,q4_active,10572.90779,0.6231346250278875
22,2,True,edge__adversarial-negative__60,edge__adversarial-negative,10,45,12,449,0.5218389999999999,12,,0,402,two_opt,[],46099.18494947275,33,19.092358766395943,979.9864150833333,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",baseline,60,12,confirmation,31,full_coverage_and_all_discovered_cleared,371,q4_active,11759.836981,0.5275572500540875
22,2,True,edge__adversarial-negative__60,edge__adversarial-negative,10,48,12,373,0.5024650000000008,12,,0,323,fireworks,[],42861.22475828088,36,16.802786659270772,887.0204118333332,"[1, 2, 3, 5, 6, 8, 9, 10, 13, 14, 16, 19]",selected,60,12,confirmation,31,full_coverage_and_all_discovered_cleared,289,q4_active,10644.244942,0.5096369170350954
27,1,True,edge__adversarial-negative__61,edge__adversarial-negative,12,15,13,393,0.6328900000000033,13,,0,376,two_opt,[],44637.73758982328,2,18.8837527656108,862.8882708461539,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",baseline,61,13,confirmation,31,full_coverage_and_all_discovered_cleared,339,q4_active,11217.547521,0.6400330840260722
28,2,True,edge__adversarial-negative__61,edge__adversarial-negative,11,87,13,420,0.6238439999999912,13,,0,331,fireworks,[],45578.731460997995,74,19.0722470553836,873.1343305384615,"[1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 20]",selected,61,13,confirmation,31,full_coverage_and_all_discovered_cleared,293,q4_active,11350.746297,0.6296118749887682
31,2,True,edge__adversarial-negative__62,edge__adversarial-negative,12,16,14,415,0.6999950000000013,14,,0,397,two_opt,[],44625.498608216534,2,19.14340877160186,810.2214085714286,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",baseline,62,14,confirmation,31,full_coverage_and_all_discovered_cleared,357,q4_active,11343.09972,0.7305887920083478
26,5,True,edge__adversarial-negative__62,edge__adversarial-negative,9,160,14,494,0.6840950000000134,14,,0,332,fireworks,[],47554.20734100071,146,19.6639423261913,855.3458186428571,"[1, 3, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",selected,62,14,confirmation,31,full_coverage_and_all_discovered_cleared,296,q4_active,11974.841461,0.7143076669890434
27,2,True,edge__adversarial-negative__63,edge__adversarial-negative,11,24,13,413,0.7916759999999954,13,,0,387,two_opt,[],47866.99600448054,11,18.30512632362251,920.0307078461539,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",baseline,63,13,confirmation,31,full_coverage_and_all_discovered_cleared,354,q4_active,11960.399202,0.8413379159756005
26,2,True,edge__adversarial-negative__63,edge__adversarial-negative,11,24,13,385,0.7070539999999994,13,,0,359,fireworks,[],48141.81896895721,11,18.30512632362251,911.1818304615384,"[2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16]",selected,63,13,confirmation,31,full_coverage_and_all_discovered_cleared,324,q4_active,11845.363796,0.8326598749845289
28,2,True,edge__adversarial-negative__64,edge__adversarial-negative,11,36,13,396,0.7497520000000009,13,,0,358,two_opt,[],50107.469267419765,23,19.18209871695295,943.5764496153847,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",baseline,64,13,confirmation,31,full_coverage_and_all_discovered_cleared,321,q4_active,12266.493845,0.7868752920185216
29,1,True,edge__adversarial-negative__64,edge__adversarial-negative,12,30,13,381,0.7397239999999954,13,,0,349,fireworks,[],47862.092163188434,17,19.18209871695295,903.339878923077,"[1, 2, 3, 4, 5, 7, 11, 12, 13, 16, 18, 19, 20]",selected,64,13,confirmation,31,full_coverage_and_all_discovered_cleared,310,q4_active,11743.418426,0.7875466670375317
29,2,True,edge__adversarial-negative__65,edge__adversarial-negative,11,21,13,420,0.7585339999999974,13,,0,397,two_opt,[],47008.90643390861,8,16.364492262966937,910.2139446923077,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",baseline,65,13,confirmation,31,full_coverage_and_all_discovered_cleared,357,q4_active,11832.781281,0.7944272090098821
25,3,True,edge__adversarial-negative__65,edge__adversarial-negative,10,27,13,382,0.6639109999999846,13,,0,353,fireworks,[],43115.081049419314,14,19.062277882247113,831.7704773846154,"[2, 4, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 20]",selected,65,13,confirmation,31,full_coverage_and_all_discovered_cleared,318,q4_active,10813.016206,0.7046432920033112
21,3,True,edge__adversarial-negative__66,edge__adversarial-negative,7,38,10,501,0.6332409999999982,10,,0,461,two_opt,[],40686.82695144119,28,19.191398095706692,1100.2365384999998,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",baseline,66,10,confirmation,31,full_coverage_and_all_discovered_cleared,426,q4_active,11002.365385,0.6823829580098391
21,3,True,edge__adversarial-negative__66,edge__adversarial-negative,7,56,10,443,0.5728869999999802,10,,0,385,fireworks,[],42346.56524739191,46,19.191398095706692,1093.1313046999999,"[2, 5, 8, 9, 10, 13, 14, 15, 19, 20]",selected,66,10,confirmation,31,full_coverage_and_all_discovered_cleared,349,q4_active,10931.313047,0.6114723749924451
