active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,cpu_s,discovered_channels,discovery_prior_worlds,discovery_priority_overrides,early_optical_success,early_optical_trials,failure,forced_continuations,inconsistent_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,last_sampled_unknown_worlds,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,problem,seed,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
47,8,True,0,47,1,4,4,uniform__adversarial-positive__99,uniform__adversarial-positive,10,19,13,356,0.05823600000000084,13,,,0,0,,,0,0.00014179199934005737,,35,0,,,,335,clearance_f015_22,[],24864.97197063435,3,112.78155479258926,13.28326395787001,10,False,,539.8457221538462,"[2, 3, 5, 6, 7, 8, 9, 10, 13, 14, 17, 19, 20]",4,99,22,6,29,,,13,ordinary,22,full_coverage_and_all_discovered_cleared,287,7017.994388,0.058302874967921525
25,4,True,0,25,4,7,2,uniform__adversarial-positive__99,uniform__adversarial-positive,9,16,13,316,0.04864299999999844,13,,,0,0,,0,0,0.00017362501239404082,2,58,0,,8,8,298,packet_center22,[],22902.92986866399,0,,0.0,,False,0,492.8143054615385,"[2, 3, 5, 6, 7, 8, 9, 10, 13, 14, 17, 19, 20]",4,99,11,0,14,2,36,13,ordinary,22,full_coverage_and_all_discovered_cleared,262,6406.585971,0.04875083302613348
37,4,True,0,37,6,6,2,uniform__adversarial-positive__99,uniform__adversarial-positive,7,13,13,311,0.059013000000000204,13,,,0,0,,14,0,0.0001383750350214541,4,56,0,,8,7,296,packet_action4_22,[],24537.5802690913,0,,0.0,,False,0,516.1166190769231,"[2, 3, 5, 6, 7, 8, 9, 10, 13, 14, 17, 19, 20]",4,99,16,1,12,4,48,13,ordinary,22,full_coverage_and_all_discovered_cleared,257,6709.516048,0.059049249975942075
37,4,True,0,37,6,6,2,uniform__adversarial-positive__99,uniform__adversarial-positive,7,13,13,311,0.0630170000000021,13,,,0,0,,0,0,0.0001582079567015171,5,70,0,,8,7,296,packet_action24_22,[],24478.045327676144,0,,0.0,,False,0,515.2776199230769,"[2, 3, 5, 6, 7, 8, 9, 10, 13, 14, 17, 19, 20]",4,99,16,1,12,5,48,13,ordinary,22,full_coverage_and_all_discovered_cleared,258,6698.609059,0.06310100003611296
31,4,True,0,31,5,5,2,uniform__adversarial-positive__99,uniform__adversarial-positive,8,13,13,308,0.06706700000000154,13,6144,4,0,0,,9,0,0.0012605419615283608,4,55,0,0,8,7,293,packet_discover300_22,[],23728.331113083063,0,,0.0,,False,0,502.5897091538461,"[2, 3, 5, 6, 7, 8, 9, 10, 13, 14, 17, 19, 20]",4,99,15,1,13,4,42,13,ordinary,22,full_coverage_and_all_discovered_cleared,258,6533.666219,0.0671925829956308
24,3,True,0,24,3,5,1,uniform__adversarial-positive__100,uniform__adversarial-positive,8,13,11,377,0.040694000000002006,11,,,0,0,,,0,0.000136125017888844,,33,0,,,,362,quarter22,[],22543.89362857999,0,,0.0,,False,,609.7980656363636,"[2, 6, 7, 9, 12, 13, 14, 15, 16, 17, 20]",4,100,14,7,11,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,328,6707.778722,0.040753332956228405
30,1,True,0,30,4,5,0,uniform__adversarial-positive__100,uniform__adversarial-positive,6,12,11,375,0.04789799999999644,11,,,0,0,,,0,0.00017837499035522342,,33,0,,,,361,clearance_f015_22,[],22076.46055711536,0,40.3665108224575,0.0,6,False,,600.0265551818183,"[2, 6, 7, 9, 12, 13, 14, 15, 16, 17, 20]",4,100,7,4,11,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,322,6600.292107,0.04792895802529529
8,1,True,0,8,2,3,0,uniform__adversarial-positive__100,uniform__adversarial-positive,9,12,11,366,0.03732699999999767,11,,,0,0,,0,0,0.00014512497000396252,5,40,0,,2,1,352,packet_center22,[],22283.05936643839,0,,0.0,,False,0,600.0556245454545,"[2, 6, 7, 9, 12, 13, 14, 15, 16, 17, 20]",4,100,18,6,11,5,18,11,ordinary,22,full_coverage_and_all_discovered_cleared,326,6600.61187,0.03736883302917704
36,4,True,0,36,3,3,2,uniform__adversarial-positive__100,uniform__adversarial-positive,8,11,11,374,0.05751599999999968,11,,,0,0,,5,0,0.00022087502293288708,4,62,0,,9,9,361,packet_action4_22,[],23413.246741677536,0,,0.0,,False,0,624.1499407272727,"[2, 6, 7, 9, 12, 13, 14, 15, 16, 17, 20]",4,100,24,12,19,4,45,11,ordinary,22,full_coverage_and_all_discovered_cleared,323,6865.649348,0.057544375013094395
36,4,True,0,36,3,3,2,uniform__adversarial-positive__100,uniform__adversarial-positive,8,11,11,374,0.058244999999999436,11,,,0,0,,0,0,0.00015254196478053927,4,67,0,,9,9,361,packet_action24_22,[],23413.246741677536,0,,0.0,,False,0,624.1499407272727,"[2, 6, 7, 9, 12, 13, 14, 15, 16, 17, 20]",4,100,24,12,19,4,45,11,ordinary,22,full_coverage_and_all_discovered_cleared,323,6865.649348,0.058306833961978555
34,4,True,0,34,4,4,2,uniform__adversarial-positive__100,uniform__adversarial-positive,7,11,11,372,0.05699100000000357,11,6144,3,0,0,,23,0,0.001305541954934597,3,42,0,49,7,7,359,packet_discover300_22,[],23297.65573900395,0,,0.0,,False,0,621.1391952727273,"[2, 6, 7, 9, 12, 13, 14, 15, 16, 17, 20]",4,100,22,16,19,4,43,11,ordinary,22,full_coverage_and_all_discovered_cleared,323,6832.531148,0.057015375001356006
33,8,True,0,33,5,7,4,uniform__adversarial-positive__101,uniform__adversarial-positive,9,16,14,359,0.0440320000000014,14,,,0,0,,,0,0.0001627500168979168,,36,0,,,,341,quarter22,[],23241.054070281545,0,,0.0,,False,,480.9436291428571,"[2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18]",4,101,21,28,17,,,14,ordinary,22,full_coverage_and_all_discovered_cleared,304,6733.210808,0.04407016700133681
37,3,True,0,37,5,7,1,uniform__adversarial-positive__101,uniform__adversarial-positive,9,16,14,368,0.050940999999994574,14,,,0,0,,,0,0.00014070799807086587,,36,0,,,,350,clearance_f015_22,[],22882.871385303137,0,77.20580079671426,0.0,9,False,,479.5410195,"[2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18]",4,101,26,31,17,,,14,ordinary,22,full_coverage_and_all_discovered_cleared,311,6713.574273,0.05097629100782797
28,5,True,0,28,3,7,2,uniform__adversarial-positive__101,uniform__adversarial-positive,11,18,14,337,0.05646000000000129,14,,,0,0,,0,0,0.00014725001528859138,4,61,0,,8,8,317,packet_center22,[],22243.349571485156,0,,0.0,,False,0,457.47642235714284,"[2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18]",4,101,35,19,21,4,39,14,ordinary,22,full_coverage_and_all_discovered_cleared,289,6404.669913,0.056481792009435594
40,5,True,0,40,1,6,2,uniform__adversarial-positive__101,uniform__adversarial-positive,12,19,14,383,0.07181899999999075,14,,,0,0,,0,0,0.0002489589969627559,2,72,0,,10,10,362,packet_action4_22,[],23628.190138739796,0,,0.0,,False,1,495.6170014285714,"[2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18]",4,101,23,11,20,2,50,14,ordinary,22,full_coverage_and_all_discovered_cleared,318,6938.63802,0.07186974998330697
40,5,True,0,40,1,6,2,uniform__adversarial-positive__101,uniform__adversarial-positive,12,19,14,383,0.0712999999999937,14,,,0,0,,0,0,0.00014983303844928741,2,72,0,,10,10,362,packet_action24_22,[],23628.190138739796,0,,0.0,,False,1,495.6170014285714,"[2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18]",4,101,23,11,20,2,50,14,ordinary,22,full_coverage_and_all_discovered_cleared,318,6938.63802,0.07136800000444055
30,7,True,0,30,1,3,3,uniform__adversarial-positive__101,uniform__adversarial-positive,13,16,14,347,0.07021000000000299,14,6144,4,0,0,,0,0,0.0012690830044448376,3,62,0,94,8,7,329,packet_discover300_22,[],24105.868848750222,0,,0.0,,False,0,487.8695546428571,"[2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17, 18]",4,101,20,5,17,3,40,14,ordinary,22,full_coverage_and_all_discovered_cleared,288,6830.173765,0.07025799999246374
19,0,True,0,19,2,4,0,uniform__adversarial-positive__102,uniform__adversarial-positive,9,13,11,391,0.03823099999999613,11,,,0,0,,,0,0.00014533300418406725,,33,0,,,,376,quarter22,[],20795.22789379843,0,,0.0,,False,,586.549597909091,"[1, 5, 6, 7, 10, 12, 13, 14, 18, 19, 20]",4,102,18,6,17,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,352,6452.045577,0.038277833024039865
31,0,True,0,31,2,5,0,uniform__adversarial-positive__102,uniform__adversarial-positive,8,14,11,406,0.04836600000000146,11,,,0,0,,,0,0.00016820896416902542,,33,0,,,,390,clearance_f015_22,[],20719.679443701796,0,40.63177841127875,0.0,7,False,,592.3578078181819,"[1, 5, 6, 7, 10, 12, 13, 14, 18, 19, 20]",4,102,21,12,17,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,358,6515.935886,0.04838091699639335
13,0,True,0,13,2,5,0,uniform__adversarial-positive__102,uniform__adversarial-positive,9,14,11,383,0.03559199999999407,11,,,0,0,,0,0,0.00016200001118704677,2,45,0,,6,6,367,packet_center22,[],20451.86875715822,0,,0.0,,False,0,575.9430680909092,"[1, 5, 6, 7, 10, 12, 13, 14, 18, 19, 20]",4,102,13,4,17,2,23,11,ordinary,22,full_coverage_and_all_discovered_cleared,346,6335.373749,0.03565337503096089
23,2,True,0,23,5,5,1,uniform__adversarial-positive__102,uniform__adversarial-positive,6,11,11,329,0.04555499999999313,11,,,0,0,,0,0,0.00015612499555572867,2,55,0,,5,5,316,packet_action4_22,[],20030.617726792283,0,,0.0,,False,0,539.0112311818182,"[1, 5, 6, 7, 10, 12, 13, 14, 18, 19, 20]",4,102,18,6,1,2,33,11,ordinary,22,full_coverage_and_all_discovered_cleared,288,5929.123543,0.04562029201770201
23,2,True,0,23,5,5,1,uniform__adversarial-positive__102,uniform__adversarial-positive,6,11,11,329,0.045282000000000266,11,,,0,0,,0,0,0.00013716600369662046,2,55,0,,5,5,316,packet_action24_22,[],20030.617726792283,0,,0.0,,False,0,539.0112311818182,"[1, 5, 6, 7, 10, 12, 13, 14, 18, 19, 20]",4,102,18,6,1,2,33,11,ordinary,22,full_coverage_and_all_discovered_cleared,288,5929.123543,0.04530995897948742
25,2,True,0,25,4,4,1,uniform__adversarial-positive__102,uniform__adversarial-positive,7,11,11,329,0.05670100000000389,11,6144,6,0,0,,0,0,0.0012747920118272305,3,57,0,0,5,5,316,packet_discover300_22,[],22111.71589184777,0,,0.0,,False,0,576.6675613636363,"[1, 5, 6, 7, 10, 12, 13, 14, 18, 19, 20]",4,102,17,5,29,3,35,11,ordinary,22,full_coverage_and_all_discovered_cleared,286,6343.343175,0.05675687495386228
12,0,True,0,12,2,3,0,uniform__adversarial-positive__103,uniform__adversarial-positive,13,16,15,260,0.046087999999997464,15,,,0,0,,,0,0.00014891696628183126,,37,0,,,,242,quarter22,[],22803.060851232527,0,,0.0,,False,,404.3741444666667,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 15, 17, 18, 20]",4,103,27,4,14,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,217,6065.612167,0.0461702499887906
17,0,True,0,17,2,3,0,uniform__adversarial-positive__103,uniform__adversarial-positive,12,16,15,270,0.052234999999996035,15,,,0,0,,,0,0.0001230830093845725,,37,0,,,,252,clearance_f015_22,[],22678.19484965974,0,81.39458359257368,0.0,12,False,,406.5092644,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 15, 17, 18, 20]",4,103,32,10,14,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,224,6097.638966,0.052271542022936046
10,4,True,0,10,1,4,1,uniform__adversarial-positive__103,uniform__adversarial-positive,14,18,15,254,0.04827600000000132,15,,,0,0,,0,0,0.0001765830093063414,1,44,0,,3,2,234,packet_center22,[],21568.21651482864,0,,0.0,,False,0,385.17621979999996,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 15, 17, 18, 20]",4,103,28,3,11,1,22,15,ordinary,22,full_coverage_and_all_discovered_cleared,210,5777.643297,0.04832241701660678
17,0,True,0,17,3,5,0,uniform__adversarial-positive__103,uniform__adversarial-positive,12,17,15,286,0.05433200000000227,15,,,0,0,,0,0,0.00013104203389957547,2,54,0,,4,4,267,packet_action4_22,[],23438.980756649347,0,,0.0,,False,0,422.9864098666667,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 15, 17, 18, 20]",4,103,16,6,58,2,32,15,ordinary,22,full_coverage_and_all_discovered_cleared,241,6344.796148,0.05438137496821582
17,0,True,0,17,3,5,0,uniform__adversarial-positive__103,uniform__adversarial-positive,12,17,15,286,0.05367100000000846,15,,,0,0,,0,0,0.00013908400433138013,2,54,0,,4,4,267,packet_action24_22,[],23438.980756649347,0,,0.0,,False,0,422.9864098666667,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 15, 17, 18, 20]",4,103,16,6,58,2,32,15,ordinary,22,full_coverage_and_all_discovered_cleared,241,6344.796148,0.053683374950196594
21,0,True,0,21,4,6,0,uniform__adversarial-positive__103,uniform__adversarial-positive,11,17,15,246,0.06271999999999878,15,6144,1,0,0,,0,0,0.0012012080405838788,1,58,0,0,5,5,227,packet_discover300_22,[],23335.61164886763,0,,0.0,,False,0,405.40815506666667,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 12, 13, 15, 17, 18, 20]",4,103,15,6,74,1,36,15,ordinary,22,full_coverage_and_all_discovered_cleared,198,6081.122326,0.06274333299370483
16,4,True,0,16,2,6,1,uniform__adversarial-positive__104,uniform__adversarial-positive,8,14,10,399,0.04121200000000158,10,,,0,0,,,0,0.00011720799375325441,,32,0,,,,383,quarter22,[],20019.434325966686,0,,0.0,,False,,633.9886858,"[1, 3, 7, 8, 11, 12, 13, 14, 16, 18]",4,104,20,3,0,,,10,ordinary,22,full_coverage_and_all_discovered_cleared,359,6339.886858,0.04123383300611749
22,4,True,0,22,1,5,1,uniform__adversarial-positive__104,uniform__adversarial-positive,8,14,10,410,0.05003500000000827,10,,,0,0,,,0,0.00018099998123943806,,32,0,,,,394,clearance_f015_22,[],20027.0050249628,0,81.66224542809331,0.0,8,False,,640.5400999000001,"[1, 3, 7, 8, 11, 12, 13, 14, 16, 18]",4,104,25,5,0,,,10,ordinary,22,full_coverage_and_all_discovered_cleared,368,6405.400999,0.05006816698005423
11,3,True,0,11,0,3,1,uniform__adversarial-positive__104,uniform__adversarial-positive,10,13,10,391,0.036359999999987735,10,,,0,0,,0,0,0.00017108296742662787,1,40,0,,3,2,376,packet_center22,[],20987.579375952115,0,,0.0,,False,0,648.6515869,"[1, 3, 7, 8, 11, 12, 13, 14, 16, 18]",4,104,16,1,14,1,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,350,6486.515869,0.036390708992257714
17,0,True,0,17,2,5,0,uniform__adversarial-positive__104,uniform__adversarial-positive,8,13,10,398,0.04774000000000456,10,,,0,0,,0,0,0.00014541699783876538,3,48,0,,8,8,383,packet_action4_22,[],20243.21454070242,0,,0.0,,False,0,638.5642906,"[1, 3, 7, 8, 11, 12, 13, 14, 16, 18]",4,104,20,2,14,3,26,10,ordinary,22,full_coverage_and_all_discovered_cleared,363,6385.642906,0.04778316698502749
17,0,True,0,17,2,5,0,uniform__adversarial-positive__104,uniform__adversarial-positive,8,13,10,398,0.047498999999987745,10,,,0,0,,0,0,0.00016120902728289366,3,48,0,,8,8,383,packet_action24_22,[],20243.21454070242,0,,0.0,,False,0,638.5642906,"[1, 3, 7, 8, 11, 12, 13, 14, 16, 18]",4,104,20,2,14,3,26,10,ordinary,22,full_coverage_and_all_discovered_cleared,363,6385.642906,0.04751112498342991
12,2,True,0,12,1,3,1,uniform__adversarial-positive__104,uniform__adversarial-positive,9,12,10,389,0.04627300000001355,10,6144,3,0,0,,1,0,0.0012500000302679837,4,41,0,0,4,4,375,packet_discover300_22,[],21392.727170173497,0,,0.0,,False,0,656.154543,"[1, 3, 7, 8, 11, 12, 13, 14, 16, 18]",4,104,15,2,15,4,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,352,6561.54543,0.04631316696759313
19,4,True,0,19,5,6,2,uniform__adversarial-positive__105,uniform__adversarial-positive,9,15,14,331,0.04733300000000895,14,,,0,0,,,0,0.00018983398331329226,,36,0,,,,314,quarter22,[],23380.47003061558,0,,0.0,,False,,471.57814314285713,"[1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16, 19, 20]",4,105,18,2,3,,,14,ordinary,22,full_coverage_and_all_discovered_cleared,283,6602.094004,0.04737866698997095
51,1,True,0,51,2,4,0,uniform__adversarial-positive__105,uniform__adversarial-positive,9,18,14,313,0.07025500000000306,14,,,0,0,,,0,0.00013749999925494194,,36,0,,,,293,clearance_f015_22,[],22988.738362920012,2,78.08288657938817,14.206988074851116,9,False,,456.98197628571427,"[1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16, 19, 20]",4,105,27,2,8,,,14,ordinary,22,full_coverage_and_all_discovered_cleared,253,6397.747668,0.07030095800291747
15,2,True,0,15,0,1,1,uniform__adversarial-positive__105,uniform__adversarial-positive,14,15,14,327,0.05198899999999185,14,,,0,0,,0,0,0.00015670794527977705,4,50,0,,6,5,310,packet_center22,[],22558.712926975437,0,,0.0,,False,0,458.12447021428574,"[1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16, 19, 20]",4,105,23,5,25,4,28,14,ordinary,22,full_coverage_and_all_discovered_cleared,279,6413.742583,0.05202512501273304
26,3,True,0,26,5,6,1,uniform__adversarial-positive__105,uniform__adversarial-positive,9,15,14,358,0.060752999999991175,14,,,0,0,,0,0,0.00014279101742431521,2,60,0,,6,5,341,packet_action4_22,[],21452.58451162088,0,,0.0,,False,0,455.7512070714286,"[1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16, 19, 20]",4,105,19,0,22,2,38,14,ordinary,22,full_coverage_and_all_discovered_cleared,312,6380.516899,0.060789624985773116
26,3,True,0,26,5,6,1,uniform__adversarial-positive__105,uniform__adversarial-positive,9,15,14,358,0.060968000000002576,14,,,0,0,,0,0,0.00015095795970410109,2,60,0,,6,5,341,packet_action24_22,[],21452.58451162088,0,,0.0,,False,0,455.7512070714286,"[1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16, 19, 20]",4,105,19,0,22,2,38,14,ordinary,22,full_coverage_and_all_discovered_cleared,312,6380.516899,0.06101291597587988
17,0,True,0,17,5,5,0,uniform__adversarial-positive__105,uniform__adversarial-positive,9,14,14,350,0.06640500000000316,14,6144,4,0,0,,0,0,0.001224583014845848,1,53,0,0,4,4,334,packet_discover300_22,[],21739.945582509998,0,,0.0,,False,0,456.9277937142857,"[1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 16, 19, 20]",4,105,17,2,22,1,31,14,ordinary,22,full_coverage_and_all_discovered_cleared,309,6396.989112,0.06645216699689627
14,2,True,0,14,7,7,1,uniform__adversarial-positive__106,uniform__adversarial-positive,8,15,15,317,0.044349000000011074,15,,,0,0,,,0,0.00015525001799687743,,37,0,,,,300,quarter22,[],22731.478707416645,0,,0.0,,False,,426.1530492,"[1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 16, 17, 18, 19, 20]",4,106,18,8,3,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,271,6392.295738,0.04437920800410211
27,4,True,0,27,6,6,2,uniform__adversarial-positive__106,uniform__adversarial-positive,8,15,15,331,0.051940000000001874,15,,,0,0,,,0,0.00013287499314174056,,37,0,,,,314,clearance_f015_22,[],23092.341948796908,0,40.309338914755266,0.0,8,False,,435.69789253333334,"[1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 16, 17, 18, 19, 20]",4,106,18,22,2,,,15,ordinary,22,full_coverage_and_all_discovered_cleared,272,6535.468388,0.051962916972115636
7,2,True,0,7,4,4,1,uniform__adversarial-positive__106,uniform__adversarial-positive,11,15,15,314,0.04438399999999376,15,,,0,0,,0,0,0.00015641702339053154,2,43,0,,4,3,297,packet_center22,[],22099.80774733179,0,,0.0,,False,0,416.93076973333336,"[1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 16, 17, 18, 19, 20]",4,106,20,8,3,2,21,15,ordinary,22,full_coverage_and_all_discovered_cleared,274,6253.961546,0.04441333300201222
37,5,True,0,37,8,8,2,uniform__adversarial-positive__106,uniform__adversarial-positive,7,15,15,332,0.057194999999993,15,,,0,0,,0,0,0.0001296249683946371,1,70,0,,6,6,315,packet_action4_22,[],24053.645613911034,0,,0.0,,False,0,449.11527473333337,"[1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 16, 17, 18, 19, 20]",4,106,20,7,4,1,48,15,ordinary,22,full_coverage_and_all_discovered_cleared,276,6736.729121,0.05731233302503824
37,5,True,0,37,8,8,2,uniform__adversarial-positive__106,uniform__adversarial-positive,7,15,15,332,0.056623000000001866,15,,,0,0,,0,0,0.00016716698883101344,1,70,0,,6,6,315,packet_action24_22,[],24053.645613911034,0,,0.0,,False,0,449.11527473333337,"[1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 16, 17, 18, 19, 20]",4,106,20,7,4,1,48,15,ordinary,22,full_coverage_and_all_discovered_cleared,276,6736.729121,0.056683458969928324
30,4,True,0,30,5,5,2,uniform__adversarial-positive__106,uniform__adversarial-positive,10,15,15,329,0.062157999999996605,15,6144,7,0,0,,0,0,0.0012045830371789634,2,64,0,0,6,6,312,packet_discover300_22,[],24614.72508838401,0,,0.0,,False,0,455.7963342,"[1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 16, 17, 18, 19, 20]",4,106,18,7,4,2,42,15,ordinary,22,full_coverage_and_all_discovered_cleared,279,6836.945013,0.06217925000237301
31,0,True,0,31,2,3,0,uniform__adversarial-negative__97,uniform__adversarial-negative,8,12,11,341,0.03955700000000206,11,,,0,0,,,0,0.0001397080486640334,,33,0,,,,327,quarter22,[],23103.10867335254,0,,0.0,,False,,600.2383394545454,"[1, 2, 5, 6, 12, 14, 15, 16, 17, 18, 19]",4,97,10,2,21,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,289,6602.621734,0.03957399999490008
40,1,True,0,40,4,4,0,uniform__adversarial-negative__97,uniform__adversarial-negative,6,20,11,358,0.04547900000000027,11,,,0,0,,,0,0.0001319580478593707,,33,0,,,,336,clearance_f015_22,[],22993.68670390485,9,29.87999271491043,14.66856375090598,4,False,,604.5215760909091,"[1, 2, 5, 6, 12, 14, 15, 16, 17, 18, 19]",4,97,10,3,21,,,11,ordinary,22,full_coverage_and_all_discovered_cleared,289,6649.737337,0.04554591700434685
23,6,True,0,23,2,3,2,uniform__adversarial-negative__97,uniform__adversarial-negative,9,12,11,367,0.0408740000000023,11,,,0,0,,0,0,0.00015079102013260126,4,52,0,,11,7,353,packet_center22,[],23167.199358361675,0,,0.0,,False,0,616.1308970909091,"[1, 2, 5, 6, 12, 14, 15, 16, 17, 18, 19]",4,97,7,2,34,4,30,11,ordinary,22,full_coverage_and_all_discovered_cleared,321,6777.439868,0.04088466602843255
41,12,True,0,41,1,2,5,uniform__adversarial-negative__97,uniform__adversarial-negative,10,12,11,365,0.04747700000000066,11,,,0,0,,0,0,0.00022137496853247285,3,67,0,,11,7,351,packet_action4_22,[],22179.748559686155,0,,0.0,,False,0,596.086336909091,"[1, 2, 5, 6, 12, 14, 15, 16, 17, 18, 19]",4,97,7,6,4,3,45,11,ordinary,22,full_coverage_and_all_discovered_cleared,308,6556.949706,0.0475470419623889
41,12,True,0,41,1,2,5,uniform__adversarial-negative__97,uniform__adversarial-negative,10,12,11,365,0.04652299999999343,11,,,0,0,,0,0,0.0002470000181347132,3,67,0,,11,7,351,packet_action24_22,[],22179.748559686155,0,,0.0,,False,0,596.086336909091,"[1, 2, 5, 6, 12, 14, 15, 16, 17, 18, 19]",4,97,7,6,4,3,45,11,ordinary,22,full_coverage_and_all_discovered_cleared,308,6556.949706,0.04662716604070738
35,8,True,0,35,1,2,4,uniform__adversarial-negative__97,uniform__adversarial-negative,10,12,11,371,0.05653099999999256,11,6144,2,0,0,,16,0,0.001409041986335069,4,48,0,0,8,6,357,packet_discover300_22,[],22978.956878300793,0,,0.0,,False,0,614.3446700909091,"[1, 2, 5, 6, 12, 14, 15, 16, 17, 18, 19]",4,97,7,7,4,4,42,11,ordinary,22,full_coverage_and_all_discovered_cleared,319,6757.791371,0.05658912501530722
26,9,True,0,26,3,5,4,uniform__adversarial-negative__98,uniform__adversarial-negative,9,14,12,347,0.03921000000001129,12,,,0,0,,,0,0.00016491697169840336,,34,0,,,,331,quarter22,[],21855.789792287207,0,,0.0,,False,,532.2631630833333,"[2, 5, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",4,98,18,3,18,,,12,ordinary,22,full_coverage_and_all_discovered_cleared,295,6387.157957,0.03925770800560713
33,4,True,0,33,6,8,1,uniform__adversarial-negative__98,uniform__adversarial-negative,6,14,12,349,0.0435460000000063,12,,,0,0,,,0,0.00015699997311457992,,34,0,,,,333,clearance_f015_22,[],21223.354759132657,0,43.22468100191483,0.0,6,False,,522.0559121666666,"[2, 5, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",4,98,13,9,18,,,12,ordinary,22,full_coverage_and_all_discovered_cleared,289,6264.670946,0.04358912497991696
11,3,True,0,11,2,3,1,uniform__adversarial-negative__98,uniform__adversarial-negative,10,13,12,329,0.03550199999999393,12,,,0,0,,0,0,0.0001676249667070806,2,43,0,,4,3,314,packet_center22,[],20902.761865796332,0,,0.0,,False,0,508.46269766666666,"[2, 5, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",4,98,16,3,17,2,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,288,6101.552372,0.03550866595469415
33,9,True,0,33,5,6,4,uniform__adversarial-negative__98,uniform__adversarial-negative,7,13,12,357,0.04537899999999695,12,,,0,0,,13,0,0.0001366250216960907,4,49,0,,7,5,342,packet_action4_22,[],23990.958832125252,0,,0.0,,False,0,572.7659804166666,"[2, 5, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",4,98,12,4,40,4,40,12,ordinary,22,full_coverage_and_all_discovered_cleared,302,6873.191765,0.045414416992571205
27,9,True,0,27,4,5,4,uniform__adversarial-negative__98,uniform__adversarial-negative,8,13,12,345,0.04338099999999656,12,,,0,0,,0,0,0.00017383298836648464,6,56,0,,7,5,330,packet_action24_22,[],23228.37118912629,0,,0.0,,False,0,554.1395196666666,"[2, 5, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",4,98,8,0,40,6,34,12,ordinary,22,full_coverage_and_all_discovered_cleared,291,6649.674236,0.04340045899152756
27,3,True,0,27,4,4,1,uniform__adversarial-negative__98,uniform__adversarial-negative,8,12,12,351,0.05355600000000038,12,6144,4,0,0,,10,0,0.0012345000286586583,4,49,0,0,6,5,337,packet_discover300_22,[],24685.53436523829,0,,0.0,,False,0,582.09223925,"[2, 5, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20]",4,98,11,6,44,4,37,12,ordinary,22,full_coverage_and_all_discovered_cleared,303,6985.106871,0.053660416044294834
